name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,avg_cc,max_cc,bugs
HTML.Template,27.0,1.0,0.0,45.0,105.0,175.0,1.0,44.0,14.0,0.727106227106,1779.0,0.952380952381,3.0,0.0,0.145502645503,0.0,0.0,64.1111111111,1.66666666667,6.0,5
HTML.Template,27.0,1.0,0.0,45.0,105.0,175.0,1.0,44.0,14.0,0.727106227106,1779.0,0.952380952381,3.0,0.0,0.145502645503,0.0,0.0,64.1111111111,1.66666666667,6.0,5
HTML.Tmpl.Element.Conditional,8.0,0.0,2.0,17.0,37.0,0.0,3.0,14.0,7.0,0.5,349.0,1.0,0.0,0.0,0.375,0.0,0.0,42.375,2.25,9.0,0
HTML.Tmpl.Element.Conditional,8.0,0.0,2.0,17.0,37.0,0.0,3.0,14.0,7.0,0.5,349.0,1.0,0.0,0.0,0.375,0.0,0.0,42.375,2.25,9.0,0
HTML.Tmpl.Element.Element,8.0,1.0,4.0,11.0,9.0,26.0,6.0,5.0,8.0,0.928571428571,35.0,1.0,0.0,0.0,0.40625,0.0,0.0,3.125,1.125,2.0,2
HTML.Tmpl.Element.Element,8.0,1.0,4.0,11.0,9.0,26.0,6.0,5.0,8.0,0.928571428571,35.0,1.0,0.0,0.0,0.40625,0.0,0.0,3.125,1.125,2.0,2
HTML.Tmpl.Element.If,1.0,0.0,0.0,7.0,2.0,0.0,2.0,5.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0
HTML.Tmpl.Element.If,1.0,0.0,0.0,7.0,2.0,0.0,2.0,5.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0
HTML.Tmpl.Element.Loop,9.0,0.0,0.0,13.0,37.0,2.0,1.0,12.0,8.0,0.5,341.0,1.0,0.0,0.0,0.37037037037,0.0,0.0,36.4444444444,3.22222222222,21.0,0
HTML.Tmpl.Element.Loop,9.0,0.0,0.0,13.0,37.0,2.0,1.0,12.0,8.0,0.5,341.0,1.0,0.0,0.0,0.37037037037,0.0,0.0,36.4444444444,3.22222222222,21.0,0
HTML.Tmpl.Element.Select,6.0,0.0,0.0,14.0,33.0,0.0,2.0,12.0,6.0,0.4,297.0,1.0,0.0,0.0,0.5,0.0,0.0,47.8333333333,3.33333333333,9.0,2
HTML.Tmpl.Element.Select,6.0,0.0,0.0,14.0,33.0,0.0,2.0,12.0,6.0,0.4,297.0,1.0,0.0,0.0,0.5,0.0,0.0,47.8333333333,3.33333333333,9.0,2
HTML.Tmpl.Element.Unless,1.0,0.0,0.0,6.0,2.0,0.0,1.0,5.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0
HTML.Tmpl.Element.Unless,1.0,0.0,0.0,6.0,2.0,0.0,1.0,5.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0
HTML.Tmpl.Element.Var,8.0,0.0,0.0,15.0,27.0,14.0,1.0,14.0,7.0,0.880952380952,209.0,0.333333333333,0.0,0.0,0.4375,0.0,0.0,24.375,2.375,7.0,0
HTML.Tmpl.Element.Var,8.0,0.0,0.0,15.0,27.0,14.0,1.0,14.0,7.0,0.880952380952,209.0,0.333333333333,0.0,0.0,0.4375,0.0,0.0,24.375,2.375,7.0,0
HTML.Tmpl.Filter,3.0,1.0,0.0,4.0,3.0,3.0,1.0,3.0,3.0,1.5,5.0,0.0,0.0,0.0,0.555555555556,0.0,0.0,0.0,1.0,1.0,0
HTML.Tmpl.Filter,3.0,1.0,0.0,4.0,3.0,3.0,1.0,3.0,3.0,1.5,5.0,0.0,0.0,0.0,0.555555555556,0.0,0.0,0.0,1.0,1.0,0
HTML.Tmpl.Parsers.Parser,7.0,1.0,0.0,18.0,47.0,7.0,1.0,17.0,4.0,0.625,937.0,1.0,0.0,0.0,0.464285714286,0.0,0.0,132.285714286,2.42857142857,11.0,1
HTML.Tmpl.Parsers.Parser,7.0,1.0,0.0,18.0,47.0,7.0,1.0,17.0,4.0,0.625,937.0,1.0,0.0,0.0,0.464285714286,0.0,0.0,132.285714286,2.42857142857,11.0,1
HTML.Tmpl.Util,9.0,1.0,0.0,11.0,27.0,34.0,3.0,8.0,8.0,0.75,266.0,0.0,0.0,0.0,0.25,0.0,0.0,28.4444444444,2.55555555556,5.0,3
HTML.Tmpl.Util,9.0,1.0,0.0,11.0,27.0,34.0,3.0,8.0,8.0,0.75,266.0,0.0,0.0,0.0,0.25,0.0,0.0,28.4444444444,2.55555555556,5.0,3
org.gudy.azureus2.core3.category.Category,7.0,1.0,0.0,24.0,7.0,21.0,20.0,6.0,7.0,1.16666666667,10.0,0.0,0.0,0.0,0.52380952381,0.0,0.0,0.0,1.0,1.0,0
org.gudy.azureus2.core3.category.Category,7.0,1.0,0.0,24.0,7.0,21.0,20.0,6.0,7.0,1.16666666667,10.0,0.0,0.0,0.0,0.52380952381,0.0,0.0,0.0,1.0,1.0,0
org.gudy.azureus2.core3.category.CategoryListener,2.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
org.gudy.azureus2.core3.category.CategoryListener,2.0,1.0,0.0,7.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
org.gudy.azureus2.core3.category.CategoryManager,8.0,1.0,0.0,10.0,17.0,28.0,4.0,6.0,8.0,2.0,38.0,0.0,0.0,0.0,0.175,0.0,0.0,3.75,1.0,1.0,0
org.gudy.azureus2.core3.category.CategoryManager,8.0,1.0,0.0,10.0,17.0,28.0,4.0,6.0,8.0,2.0,38.0,0.0,0.0,0.0,0.175,0.0,0.0,3.75,1.0,1.0,0
org.gudy.azureus2.core3.category.CategoryManagerListener,2.0,1.0,0.0,7.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
org.gudy.azureus2.core3.category.CategoryManagerListener,2.0,1.0,0.0,7.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
org.gudy.azureus2.core3.category.impl.CategoryImpl,10.0,1.0,0.0,13.0,25.0,0.0,2.0,12.0,10.0,0.759259259259,158.0,1.0,1.0,0.0,0.3,0.0,0.0,14.2,1.8,5.0,1
org.gudy.azureus2.core3.category.impl.CategoryImpl,10.0,1.0,0.0,13.0,25.0,0.0,2.0,12.0,10.0,0.759259259259,158.0,1.0,1.0,0.0,0.3,0.0,0.0,14.2,1.8,5.0,1
