name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,avg_cc,max_cc,bugs
junit.extensions.ActiveTestSuite,8.0,0.0,0.0,10.0,18.0,22.0,1.0,10.0,7.0,0.714285714286,64.0,1.0,0.0,0.0,0.375,0.0,0.0,6.875,1.125,2.0,1
junit.extensions.ActiveTestSuite,8.0,0.0,0.0,10.0,18.0,22.0,1.0,10.0,7.0,0.714285714286,64.0,1.0,0.0,0.0,0.375,0.0,0.0,6.875,1.125,2.0,1
junit.extensions.ActiveTestSuite$1,2.0,2.0,0.0,6.0,5.0,0.0,1.0,6.0,1.0,0.0,33.0,0.0,3.0,0.984615384615,0.625,0.0,0.0,14.0,1.0,1.0,0
junit.extensions.ActiveTestSuite$1,2.0,2.0,0.0,6.0,5.0,0.0,1.0,6.0,1.0,0.0,33.0,0.0,3.0,0.984615384615,0.625,0.0,0.0,14.0,1.0,1.0,0
junit.extensions.RepeatedTest,4.0,0.0,0.0,8.0,13.0,0.0,0.0,8.0,4.0,0.333333333333,51.0,1.0,0.0,0.0,0.4375,0.0,0.0,11.5,1.75,3.0,0
junit.extensions.RepeatedTest,4.0,0.0,0.0,8.0,13.0,0.0,0.0,8.0,4.0,0.333333333333,51.0,1.0,0.0,0.0,0.4375,0.0,0.0,11.5,1.75,3.0,0
junit.extensions.TestDecorator,6.0,0.0,2.0,9.0,10.0,0.0,3.0,6.0,6.0,0.0,33.0,1.0,1.0,0.0,0.5,0.0,0.0,4.33333333333,1.0,1.0,0
junit.extensions.TestDecorator,6.0,0.0,2.0,9.0,10.0,0.0,3.0,6.0,6.0,0.0,33.0,1.0,1.0,0.0,0.5,0.0,0.0,4.33333333333,1.0,1.0,0
junit.extensions.TestSetup,4.0,0.0,0.0,8.0,7.0,6.0,1.0,8.0,2.0,2.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,4.25,1.0,1.0,0
junit.extensions.TestSetup,4.0,0.0,0.0,8.0,7.0,6.0,1.0,8.0,2.0,2.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,4.25,1.0,1.0,0
junit.extensions.TestSetup$1,2.0,1.0,0.0,6.0,6.0,0.0,1.0,6.0,1.0,0.0,25.0,0.0,2.0,0.0,0.666666666667,0.0,0.0,10.5,1.0,1.0,0
junit.extensions.TestSetup$1,2.0,1.0,0.0,6.0,6.0,0.0,1.0,6.0,1.0,0.0,25.0,0.0,2.0,0.0,0.666666666667,0.0,0.0,10.5,1.0,1.0,0
junit.extensions.package-info,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
junit.extensions.package-info,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
junit.framework.Assert,39.0,1.0,2.0,18.0,63.0,741.0,3.0,15.0,38.0,2.0,431.0,0.0,0.0,0.0,0.130536130536,0.0,0.0,10.0512820513,1.61538461538,6.0,5
junit.framework.Assert,39.0,1.0,2.0,18.0,63.0,741.0,3.0,15.0,38.0,2.0,431.0,0.0,0.0,0.0,0.130536130536,0.0,0.0,10.0512820513,1.61538461538,6.0,5
junit.framework.AssertionFailedError,2.0,4.0,1.0,12.0,4.0,1.0,8.0,4.0,2.0,2.0,10.0,1.0,0.0,1.0,0.75,0.0,0.0,3.5,1.0,1.0,0
junit.framework.AssertionFailedError,2.0,4.0,1.0,12.0,4.0,1.0,8.0,4.0,2.0,2.0,10.0,1.0,0.0,1.0,0.75,0.0,0.0,3.5,1.0,1.0,0
junit.framework.ComparisonCompactor,8.0,1.0,0.0,7.0,19.0,0.0,1.0,6.0,2.0,0.678571428571,274.0,1.0,0.0,0.0,0.5,0.0,0.0,32.25,2.5,4.0,0
junit.framework.ComparisonCompactor,8.0,1.0,0.0,7.0,19.0,0.0,1.0,6.0,2.0,0.678571428571,274.0,1.0,0.0,0.0,0.5,0.0,0.0,32.25,2.5,4.0,0
junit.framework.ComparisonFailure,4.0,0.0,0.0,6.0,8.0,0.0,1.0,5.0,4.0,0.833333333333,36.0,1.0,0.0,0.0,0.625,0.0,0.0,7.0,1.0,1.0,0
junit.framework.ComparisonFailure,4.0,0.0,0.0,6.0,8.0,0.0,1.0,5.0,4.0,0.833333333333,36.0,1.0,0.0,0.0,0.625,0.0,0.0,7.0,1.0,1.0,0
junit.framework.JUnit4TestAdapter,12.0,1.0,0.0,21.0,32.0,26.0,1.0,21.0,10.0,0.606060606061,119.0,1.0,2.0,0.0,0.238095238095,0.0,0.0,8.66666666667,1.25,3.0,0
junit.framework.JUnit4TestAdapter,12.0,1.0,0.0,21.0,32.0,26.0,1.0,21.0,10.0,0.606060606061,119.0,1.0,2.0,0.0,0.238095238095,0.0,0.0,8.66666666667,1.25,3.0,0
junit.framework.JUnit4TestAdapterCache,7.0,3.0,0.0,17.0,27.0,19.0,2.0,17.0,5.0,1.0,125.0,1.0,1.0,0.928571428571,0.416666666667,0.0,0.0,16.5714285714,1.85714285714,3.0,0
junit.framework.JUnit4TestAdapterCache,7.0,3.0,0.0,17.0,27.0,19.0,2.0,17.0,5.0,1.0,125.0,1.0,1.0,0.928571428571,0.416666666667,0.0,0.0,16.5714285714,1.85714285714,3.0,0
junit.framework.JUnit4TestAdapterCache$1,4.0,0.0,0.0,10.0,11.0,0.0,1.0,10.0,3.0,0.0,42.0,0.0,2.0,0.0,0.45,0.0,0.0,9.0,1.0,1.0,0
junit.framework.JUnit4TestAdapterCache$1,4.0,0.0,0.0,10.0,11.0,0.0,1.0,10.0,3.0,0.0,42.0,0.0,2.0,0.0,0.45,0.0,0.0,9.0,1.0,1.0,0
junit.framework.JUnit4TestCaseFacade,5.0,1.0,0.0,9.0,8.0,8.0,1.0,8.0,4.0,0.5,26.0,1.0,1.0,0.0,0.466666666667,0.0,0.0,4.0,1.0,1.0,0
junit.framework.JUnit4TestCaseFacade,5.0,1.0,0.0,9.0,8.0,8.0,1.0,8.0,4.0,0.5,26.0,1.0,1.0,0.0,0.466666666667,0.0,0.0,4.0,1.0,1.0,0
junit.framework.Protectable,1.0,1.0,0.0,7.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
junit.framework.Protectable,1.0,1.0,0.0,7.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
junit.framework.Test,2.0,1.0,0.0,24.0,2.0,1.0,22.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
junit.framework.Test,2.0,1.0,0.0,24.0,2.0,1.0,22.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
junit.framework.TestCase,13.0,0.0,1.0,20.0,30.0,58.0,6.0,15.0,9.0,0.5,177.0,1.0,0.0,0.0,0.410256410256,0.0,0.0,12.5384615385,1.0,1.0,0
junit.framework.TestCase,13.0,0.0,1.0,20.0,30.0,58.0,6.0,15.0,9.0,0.5,177.0,1.0,0.0,0.0,0.410256410256,0.0,0.0,12.5384615385,1.0,1.0,0
junit.framework.TestFailure,7.0,1.0,0.0,13.0,20.0,11.0,2.0,11.0,7.0,0.416666666667,74.0,1.0,1.0,0.0,0.428571428571,0.0,0.0,9.28571428571,1.0,1.0,0
junit.framework.TestFailure,7.0,1.0,0.0,13.0,20.0,11.0,2.0,11.0,7.0,0.416666666667,74.0,1.0,1.0,0.0,0.428571428571,0.0,0.0,9.28571428571,1.0,1.0,0
junit.framework.TestListener,4.0,1.0,0.0,11.0,4.0,6.0,6.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,0
junit.framework.TestListener,4.0,1.0,0.0,11.0,4.0,6.0,6.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,0
junit.framework.TestResult,18.0,1.0,0.0,31.0,36.0,105.0,17.0,17.0,16.0,0.717647058824,246.0,1.0,0.0,0.0,0.230158730159,0.0,0.0,12.3888888889,1.33333333333,3.0,0
junit.framework.TestResult,18.0,1.0,0.0,31.0,36.0,105.0,17.0,17.0,16.0,0.717647058824,246.0,1.0,0.0,0.0,0.230158730159,0.0,0.0,12.3888888889,1.33333333333,3.0,0
junit.framework.TestResult$1,2.0,1.0,0.0,6.0,4.0,0.0,1.0,6.0,1.0,0.5,17.0,0.0,2.0,0.0,0.666666666667,0.0,0.0,6.5,1.0,1.0,0
junit.framework.TestResult$1,2.0,1.0,0.0,6.0,4.0,0.0,1.0,6.0,1.0,0.5,17.0,0.0,2.0,0.0,0.666666666667,0.0,0.0,6.5,1.0,1.0,0
junit.framework.TestSuite,26.0,1.0,1.0,32.0,69.0,209.0,6.0,26.0,20.0,0.52,527.0,1.0,0.0,0.0,0.184615384615,0.0,0.0,19.1923076923,1.73076923077,5.0,0
junit.framework.TestSuite,26.0,1.0,1.0,32.0,69.0,209.0,6.0,26.0,20.0,0.52,527.0,1.0,0.0,0.0,0.184615384615,0.0,0.0,19.1923076923,1.73076923077,5.0,0
junit.framework.TestSuite$1,2.0,0.0,0.0,5.0,4.0,0.0,1.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.75,0.0,0.0,5.5,1.0,1.0,0
junit.framework.TestSuite$1,2.0,0.0,0.0,5.0,4.0,0.0,1.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.75,0.0,0.0,5.5,1.0,1.0,0
junit.framework.package-info,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
junit.framework.package-info,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
junit.runner.BaseTestRunner,31.0,1.0,1.0,37.0,80.0,449.0,2.0,35.0,19.0,0.906666666667,546.0,0.2,0.0,0.0,0.146666666667,0.0,0.0,16.4516129032,1.67741935484,6.0,4
junit.runner.BaseTestRunner,31.0,1.0,1.0,37.0,80.0,449.0,2.0,35.0,19.0,0.906666666667,546.0,0.2,0.0,0.0,0.146666666667,0.0,0.0,16.4516129032,1.67741935484,6.0,4
junit.runner.TestRunListener,6.0,1.0,0.0,3.0,6.0,15.0,0.0,3.0,6.0,1.2,8.0,0.0,0.0,0.0,0.583333333333,0.0,0.0,0.0,1.0,1.0,0
junit.runner.TestRunListener,6.0,1.0,0.0,3.0,6.0,15.0,0.0,3.0,6.0,1.2,8.0,0.0,0.0,0.0,0.583333333333,0.0,0.0,0.0,1.0,1.0,0
junit.runner.Version,3.0,1.0,0.0,7.0,5.0,3.0,2.0,5.0,2.0,2.0,12.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,3.0,1.0,1.0,0
junit.runner.Version,3.0,1.0,0.0,7.0,5.0,3.0,2.0,5.0,2.0,2.0,12.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,3.0,1.0,1.0,0
junit.runner.package-info,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
junit.runner.package-info,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
junit.textui.ResultPrinter,17.0,1.0,0.0,15.0,39.0,132.0,1.0,14.0,7.0,0.65625,276.0,0.0,0.0,0.0,0.208556149733,0.0,0.0,15.1176470588,1.35294117647,4.0,0
junit.textui.ResultPrinter,17.0,1.0,0.0,15.0,39.0,132.0,1.0,14.0,7.0,0.65625,276.0,0.0,0.0,0.0,0.208556149733,0.0,0.0,15.1176470588,1.35294117647,4.0,0
junit.textui.TestRunner,18.0,0.0,0.0,17.0,47.0,141.0,0.0,17.0,14.0,0.926470588235,293.0,0.25,1.0,0.0,0.188888888889,0.0,0.0,15.0555555556,1.11111111111,2.0,1
junit.textui.TestRunner,18.0,0.0,0.0,17.0,47.0,141.0,0.0,17.0,14.0,0.926470588235,293.0,0.25,1.0,0.0,0.188888888889,0.0,0.0,15.0555555556,1.11111111111,2.0,1
junit.textui.package-info,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
junit.textui.package-info,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org.hamcrest.BaseDescription,13.0,1.0,1.0,17.0,27.0,78.0,1.0,16.0,7.0,2.0,241.0,0.0,0.0,0.0,0.288461538462,0.0,0.0,17.5384615385,2.23076923077,8.0,0
org.hamcrest.BaseDescription,13.0,1.0,1.0,17.0,27.0,78.0,1.0,16.0,7.0,2.0,241.0,0.0,0.0,0.0,0.288461538462,0.0,0.0,17.5384615385,2.23076923077,8.0,0
org.hamcrest.BaseMatcher,3.0,1.0,15.0,21.0,5.0,3.0,15.0,6.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.33333333333,1.0,1.0,0
org.hamcrest.BaseMatcher,3.0,1.0,15.0,21.0,5.0,3.0,15.0,6.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.33333333333,1.0,1.0,0
org.hamcrest.CoreMatchers,21.0,1.0,0.0,20.0,42.0,210.0,4.0,16.0,21.0,2.0,83.0,0.0,0.0,0.0,0.119047619048,0.0,0.0,2.95238095238,1.0,1.0,0
org.hamcrest.CoreMatchers,21.0,1.0,0.0,20.0,42.0,210.0,4.0,16.0,21.0,2.0,83.0,0.0,0.0,0.0,0.119047619048,0.0,0.0,2.95238095238,1.0,1.0,0
org.hamcrest.Description,6.0,1.0,0.0,27.0,6.0,15.0,24.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.416666666667,0.0,0.0,0.0,1.0,1.0,0
org.hamcrest.Description,6.0,1.0,0.0,27.0,6.0,15.0,24.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.416666666667,0.0,0.0,0.0,1.0,1.0,0
org.hamcrest.Factory,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org.hamcrest.Factory,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org.hamcrest.Matcher,2.0,1.0,0.0,31.0,2.0,1.0,28.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
org.hamcrest.Matcher,2.0,1.0,0.0,31.0,2.0,1.0,28.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
org.hamcrest.SelfDescribing,1.0,1.0,0.0,17.0,1.0,0.0,15.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
org.hamcrest.SelfDescribing,1.0,1.0,0.0,17.0,1.0,0.0,15.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
org.hamcrest.StringDescription,7.0,0.0,0.0,16.0,14.0,9.0,4.0,12.0,5.0,0.0,62.0,1.0,0.0,0.0,0.285714285714,0.0,0.0,7.71428571429,1.0,1.0,0
org.hamcrest.StringDescription,7.0,0.0,0.0,16.0,14.0,9.0,4.0,12.0,5.0,0.0,62.0,1.0,0.0,0.0,0.285714285714,0.0,0.0,7.71428571429,1.0,1.0,0
